fips,region,urbanisation,pct_aian_alone,pct_api_alone,pct_black_alone,pct_white_alone,pct_multiple_response,census2000_population
31129,midwest,nonmetro,0.06,0.16,0.02,99.49,0.28,5057
31131,midwest,nonmetro,0.22,0.28,0.29,98.69,0.53,15396
31133,midwest,nonmetro,0.19,0.26,0.0,99.16,0.39,3087
31135,midwest,nonmetro,0.28,0.22,0.03,99.06,0.41,3200
31137,midwest,nonmetro,0.28,0.33,0.13,98.69,0.57,9747
31139,midwest,nonmetro,0.36,0.23,0.08,98.93,0.41,7857
31141,midwest,nonmetro,0.34,0.46,0.39,98.19,0.62,31662
31143,midwest,nonmetro,0.28,0.09,0.02,99.17,0.44,5639
31145,midwest,nonmetro,0.43,0.18,0.17,98.65,0.58,11448
31147,midwest,nonmetro,2.33,0.15,0.19,96.12,1.22,9531
31149,midwest,nonmetro,0.46,0.17,0.0,99.09,0.28,1756
31151,midwest,nonmetro,0.38,1.77,0.42,96.76,0.66,13843
31153,midwest,medium_small_metro,0.45,2.1,4.48,91.3,1.67,122595
31155,midwest,medium_small_metro,0.29,0.23,0.11,98.89,0.48,19830
31157,midwest,nonmetro,2.09,0.67,0.34,96.21,0.69,36951
31159,midwest,medium_small_metro,0.21,0.39,0.29,98.48,0.63,16496
31161,midwest,nonmetro,9.26,0.19,0.08,88.69,1.77,6198
31163,midwest,nonmetro,0.21,0.27,0.06,98.98,0.48,3318
31165,midwest,nonmetro,0.14,0.2,0.0,99.19,0.47,1475
31167,midwest,nonmetro,0.48,0.2,0.42,98.22,0.68,6455
31169,midwest,nonmetro,0.28,0.12,0.02,99.11,0.48,6055
31171,midwest,nonmetro,0.27,0.0,0.0,99.59,0.14,729
31173,midwest,nonmetro,52.13,0.06,0.15,46.51,1.16,7171
31175,midwest,nonmetro,0.32,0.17,0.15,98.97,0.39,4647
31177,midwest,medium_small_metro,0.2,0.41,0.35,98.53,0.51,18780
31179,midwest,nonmetro,0.35,0.4,0.96,97.72,0.58,9851
31181,midwest,nonmetro,0.27,0.54,0.15,98.35,0.69,4061
31183,midwest,nonmetro,0.23,0.0,0.0,99.77,0.0,886
31185,midwest,nonmetro,0.32,0.57,0.97,97.53,0.6,14598
32001,west,nonmetro,4.86,3.11,1.66,88.05,2.31,23982
32003,west,large_central,0.88,6.13,9.38,81.36,2.24,1375765
32005,west,nonmetro,1.7,1.52,0.33,94.96,1.49,41259
32007,west,nonmetro,5.44,0.92,0.64,91.73,1.28,45291
32009,west,nonmetro,5.25,0.21,0.1,91.35,3.09,971
32011,west,nonmetro,1.64,0.85,0.42,94.43,2.67,1651
32013,west,nonmetro,4.2,0.74,0.52,93.11,1.44,16106
32015,west,nonmetro,4.06,0.38,0.35,94.13,1.09,5794
32017,west,nonmetro,1.92,0.41,1.82,94.62,1.22,4165
32019,west,nonmetro,2.52,0.81,0.72,94.0,1.95,34501
32021,west,nonmetro,15.44,0.93,4.83,77.11,1.7,5071
32023,west,nonmetro,2.06,1.24,1.2,93.54,1.95,32485
32027,west,nonmetro,3.59,0.91,5.41,88.32,1.78,6693
32029,west,medium_small_metro,1.68,1.21,0.29,94.94,1.88,3399
32031,west,medium_small_metro,1.91,5.02,2.2,88.95,1.91,339486
32033,west,nonmetro,3.5,1.23,4.19,90.02,1.06,9181
32510,west,medium_small_metro,2.46,2.0,1.87,92.24,1.43,52457
33001,northeast,nonmetro,0.31,0.61,0.32,97.96,0.81,56325
33003,northeast,nonmetro,0.29,0.41,0.19,98.47,0.65,43666
33005,northeast,nonmetro,0.31,0.55,0.39,98.04,0.71,73825
33007,northeast,nonmetro,0.29,0.4,0.14,98.42,0.75,33111
33009,northeast,nonmetro,0.32,1.79,0.57,96.28,1.04,81743
33011,northeast,medium_small_metro,0.26,2.07,1.45,95.37,0.85,380841
33013,northeast,nonmetro,0.23,0.9,0.57,97.44,0.86,136225
33015,northeast,large_fringe,0.18,1.19,0.63,97.3,0.7,277359
33017,northeast,large_fringe,0.22,1.48,0.66,96.73,0.92,112233
33019,northeast,nonmetro,0.32,0.4,0.24,98.25,0.79,40458
34001,northeast,medium_small_metro,0.32,5.34,18.7,74.34,1.3,252552
34003,northeast,large_fringe,0.18,10.9,5.65,82.3,0.97,884118
34005,northeast,large_fringe,0.23,2.81,15.56,79.88,1.51,423394
34007,northeast,large_fringe,0.29,3.93,19.17,75.45,1.16,508932
34009,northeast,medium_small_metro,0.19,0.72,5.3,92.95,0.83,102326
34011,northeast,medium_small_metro,1.08,1.12,21.36,74.97,1.47,146438
34013,northeast,large_central,0.3,3.98,43.14,51.49,1.09,793633
34015,northeast,large_fringe,0.2,1.58,9.26,88.01,0.95,254673
34017,northeast,large_central,0.56,10.08,15.4,72.5,1.46,608975
34019,northeast,large_fringe,0.15,2.01,2.38,94.83,0.64,121989
34021,northeast,medium_small_metro,0.23,5.22,20.53,72.94,1.08,350761
34023,northeast,large_fringe,0.28,14.25,9.79,74.54,1.14,750162
34025,northeast,large_fringe,0.16,4.09,8.41,86.4,0.93,615301
34027,northeast,large_fringe,0.15,6.45,2.94,89.65,0.81,470212
34029,northeast,large_fringe,0.17,1.35,3.11,94.66,0.72,510916
34031,northeast,large_fringe,0.59,4.08,15.24,79.04,1.05,489049
34033,northeast,large_fringe,0.37,0.68,15.13,82.75,1.06,64285
34035,northeast,large_fringe,0.15,8.61,7.87,82.46,0.91,297490
34037,northeast,large_fringe,0.12,1.28,1.09,96.79,0.72,144166
34039,northeast,large_central,0.3,4.03,21.85,72.83,0.99,522541
34041,northeast,medium_small_metro,0.12,1.31,1.98,95.86,0.73,102437
35001,west,medium_small_metro,4.44,2.24,3.09,88.57,1.66,556678
35003,west,nonmetro,2.43,0.76,0.34,94.78,1.69,3543
35005,west,nonmetro,1.31,0.71,2.16,94.74,1.08,61382
35006,west,nonmetro,40.93,0.53,1.05,56.21,1.29,25595
35007,west,nonmetro,1.84,0.34,0.35,96.38,1.09,14189
35009,west,nonmetro,1.2,2.12,7.32,87.47,1.89,45044
35011,west,nonmetro,0.94,0.27,0.18,97.77,0.85,2240
35013,west,medium_small_metro,1.72,1.04,1.89,94.22,1.13,174682
35015,west,nonmetro,1.44,0.65,1.76,95.2,0.95,51658
35017,west,nonmetro,1.54,0.43,0.77,96.07,1.19,31002
35019,west,nonmetro,1.28,0.88,1.39,96.09,0.36,4680
35021,west,nonmetro,1.85,0.0,0.37,96.42,1.36,810
35023,west,nonmetro,0.84,0.44,0.47,97.66,0.59,5932
35025,west,nonmetro,1.21,0.52,4.62,92.71,0.95,55511
35027,west,nonmetro,2.14,0.39,0.47,95.99,1.01,19411
35028,west,nonmetro,0.63,3.9,0.4,93.69,1.38,18343
35029,west,nonmetro,1.3,0.43,1.24,96.1,0.93,25016
35031,west,nonmetro,75.4,0.57,0.42,22.22,1.39,74798
35033,west,nonmetro,1.33,0.21,0.35,97.64,0.46,5180
35035,west,nonmetro,5.96,1.44,4.11,86.81,1.68,62298
35037,west,nonmetro,1.46,1.18,0.87,95.6,0.9,10155
35039,west,nonmetro,14.35,0.4,0.5,84.0,0.75,41190
35041,west,nonmetro,1.26,0.77,1.83,95.21,0.93,18018
35043,west,medium_small_metro,16.51,1.27,1.86,78.85,1.51,89908
35045,west,medium_small_metro,37.17,0.36,0.48,60.51,1.48,113801
35047,west,nonmetro,2.13,0.83,1.05,94.89,1.1,30126
35049,west,medium_small_metro,3.48,1.14,0.75,93.37,1.27,129292
35051,west,nonmetro,1.72,0.26,0.5,96.46,1.06,13270
35053,west,nonmetro,11.48,1.34,0.85,84.93,1.41,18078
35055,west,nonmetro,7.0,0.65,0.46,90.75,1.14,29979
35057,west,medium_small_metro,2.24,0.48,1.9,93.69,1.69,16911
35059,west,nonmetro,1.17,0.57,0.0,97.32,0.93,4174
35061,west,medium_small_metro,3.77,0.62,1.45,92.79,1.38,66152
36001,northeast,medium_small_metro,0.22,2.87,11.46,84.24,1.2,294565
36003,northeast,nonmetro,0.3,0.75,0.78,97.45,0.71,49927
36005,northeast,large_central,1.14,3.74,43.05,50.18,1.88,1332650
36007,northeast,medium_small_metro,0.2,2.87,3.47,92.26,1.2,200536
36009,northeast,nonmetro,2.61,0.5,1.1,94.91,0.87,83955
36011,northeast,nonmetro,0.33,0.47,4.2,94.12,0.88,81963
36013,northeast,nonmetro,0.47,0.42,2.32,95.95,0.85,139750
36015,northeast,medium_small_metro,0.24,0.82,5.99,91.72,1.23,91070
36017,northeast,nonmetro,0.28,0.31,0.85,97.95,0.6,51401
36019,northeast,nonmetro,0.37,0.74,3.84,94.34,0.71,79894
36021,northeast,nonmetro,0.23,0.91,4.79,93.02,1.05,63094
36023,northeast,nonmetro,0.28,0.45,0.88,97.41,0.98,48599
36025,northeast,nonmetro,0.32,0.58,1.24,97.09,0.77,48055
36027,northeast,medium_small_metro,0.25,2.62,9.79,86.12,1.22,280150
36029,northeast,large_central,0.62,1.52,13.3,83.69,0.87,950265
36031,northeast,nonmetro,0.31,0.52,2.92,95.58,0.66,38851
36033,northeast,nonmetro,6.22,0.4,7.06,85.77,0.55,51134
36035,northeast,nonmetro,0.19,0.58,1.88,96.6,0.75,55073
36037,northeast,nonmetro,0.8,0.55,2.29,95.45,0.91,60370
36039,northeast,nonmetro,0.3,0.6,5.81,92.26,1.03,48195
36041,northeast,nonmetro,0.26,0.2,0.5,98.42,0.61,5379
36043,northeast,medium_small_metro,0.22,0.44,0.55,98.18,0.62,64427
36045,northeast,nonmetro,0.55,1.13,6.22,90.72,1.38,111738
36047,northeast,large_central,0.53,8.1,39.36,50.7,1.31,2465326
36049,northeast,nonmetro,0.3,0.29,0.43,98.58,0.4,26944
36051,northeast,large_fringe,0.28,0.82,3.11,94.93,0.86,64328
36053,northeast,medium_small_metro,0.53,0.58,1.38,96.84,0.68,69441
36055,northeast,large_central,0.29,2.56,14.32,81.6,1.23,735343
36057,northeast,nonmetro,0.26,0.57,1.39,97.05,0.73,49708
36059,northeast,large_central,0.21,4.96,10.69,83.28,0.86,1334544
36061,northeast,large_central,0.69,9.87,21.37,66.22,1.86,1537195
36063,northeast,large_fringe,0.96,0.62,6.23,91.18,1.01,219846
36065,northeast,medium_small_metro,0.24,1.23,5.99,91.64,0.9,235469
36067,northeast,medium_small_metro,0.88,2.18,9.67,85.71,1.56,458336
36069,northeast,large_fringe,0.23,0.73,2.22,95.84,0.98,100224
36071,northeast,medium_small_metro,0.4,1.63,8.58,88.03,1.35,341367
36073,northeast,large_fringe,0.49,0.38,7.54,90.56,1.01,44171
36075,northeast,medium_small_metro,0.42,0.46,0.63,97.73,0.77,122377
36077,northeast,nonmetro,0.23,0.71,1.81,96.44,0.81,61676
36079,northeast,large_fringe,0.17,1.31,1.72,96.01,0.79,95745
36081,northeast,large_central,0.75,19.05,22.22,56.2,1.79,2229379
36083,northeast,medium_small_metro,0.24,1.79,4.91,92.06,1.0,152538
36085,northeast,large_central,0.3,5.95,10.5,82.15,1.11,443728
36087,northeast,large_fringe,0.3,5.79,11.92,80.92,1.07,286753
36089,northeast,nonmetro,0.9,0.77,2.5,95.19,0.64,111931
36091,northeast,medium_small_metro,0.19,1.09,1.41,96.47,0.83,200635
36093,northeast,medium_small_metro,0.25,2.11,7.14,89.03,1.47,146555
36095,northeast,medium_small_metro,0.3,0.44,1.32,97.15,0.78,31582
36097,northeast,nonmetro,0.43,0.32,1.52,96.96,0.78,19224
36099,northeast,nonmetro,0.28,0.73,2.35,95.78,0.86,33342
36101,northeast,nonmetro,0.28,0.94,1.39,96.71,0.68,98726
36103,northeast,large_fringe,0.32,2.63,7.47,88.62,0.96,1419369
36105,northeast,nonmetro,0.29,1.24,8.91,88.4,1.16,73966
36107,northeast,medium_small_metro,0.24,0.61,0.59,97.81,0.75,51784
36109,northeast,medium_small_metro,0.3,7.54,3.8,86.77,1.6,96501
36111,northeast,medium_small_metro,0.29,1.33,5.83,91.19,1.36,177749
36113,northeast,medium_small_metro,0.21,0.58,0.66,97.78,0.77,63303
36115,northeast,medium_small_metro,0.21,0.32,3.05,95.76,0.66,61042
36117,northeast,large_fringe,0.28,0.5,3.33,94.8,1.1,93765
36119,northeast,large_fringe,0.34,4.76,15.21,78.55,1.15,923459
36121,northeast,nonmetro,0.27,0.48,5.67,93.1,0.48,43424
36123,northeast,nonmetro,0.15,0.31,0.59,98.31,0.65,24621
37001,south,medium_small_metro,0.4,1.0,18.91,78.93,0.76,130800
37003,south,medium_small_metro,0.15,1.1,4.66,93.42,0.67,33603
37005,south,nonmetro,0.26,0.21,1.24,97.67,0.63,10677
37007,south,large_fringe,0.45,0.64,48.74,49.82,0.36,25275
37009,south,nonmetro,0.32,0.25,0.68,98.37,0.38,24384
37011,south,nonmetro,0.37,0.25,3.51,95.29,0.59,17167
37013,south,nonmetro,0.18,0.28,29.09,69.98,0.47,44958
37015,south,nonmetro,0.47,0.14,62.44,36.67,0.28,19773
37017,south,nonmetro,2.09,0.16,38.06,59.14,0.55,32278
37019,south,medium_small_metro,0.74,0.33,14.44,83.69,0.79,73143
37021,south,medium_small_metro,0.4,0.73,7.54,90.39,0.94,206330
37023,south,medium_small_metro,0.37,3.97,6.77,88.24,0.65,89148
37025,south,large_fringe,0.37,1.02,12.29,85.69,0.64,131063
37027,south,medium_small_metro,0.24,0.45,5.48,93.3,0.53,77415
37029,south,nonmetro,0.42,0.6,17.27,80.92,0.8,6885
37031,south,nonmetro,0.45,0.67,7.06,90.95,0.87,59383
37033,south,nonmetro,0.19,0.22,36.62,62.34,0.63,23501
37035,south,medium_small_metro,0.28,3.15,8.45,87.48,0.65,141685
37037,south,medium_small_metro,0.45,0.7,17.26,80.88,0.72,49329
37039,south,nonmetro,1.63,0.3,1.63,95.36,1.08,24298
37041,south,nonmetro,0.3,0.36,37.62,61.13,0.59,14526
37043,south,nonmetro,0.33,0.16,0.8,98.19,0.52,8775
37045,south,nonmetro,0.15,0.74,21.0,77.54,0.57,96287
37047,south,nonmetro,3.14,0.26,31.03,64.95,0.62,54749
37049,south,nonmetro,0.45,1.12,25.41,71.79,1.24,91436
37051,south,medium_small_metro,1.6,2.34,35.66,58.18,2.21,302963
37053,south,large_fringe,0.48,0.45,7.27,91.01,0.79,18190
37055,south,nonmetro,0.29,0.43,2.69,95.78,0.81,29967
37057,south,nonmetro,0.39,0.95,9.21,88.81,0.64,147246
37059,south,medium_small_metro,0.25,0.35,6.89,91.84,0.67,34835
37061,south,nonmetro,0.33,0.28,29.19,69.71,0.49,49063
37063,south,medium_small_metro,0.36,3.47,39.83,55.28,1.07,223314
37065,south,medium_small_metro,0.2,0.2,57.68,41.54,0.38,55606
37067,south,medium_small_metro,0.33,1.13,25.89,71.78,0.87,306067
37069,south,medium_small_metro,0.44,0.38,30.16,68.4,0.62,47260
37071,south,large_fringe,0.29,1.03,13.96,84.08,0.65,190365
37073,south,nonmetro,0.42,0.29,39.27,59.25,0.77,10516
37075,south,nonmetro,6.84,0.18,0.19,92.06,0.74,7993
37077,south,nonmetro,0.49,0.43,35.16,63.17,0.75,48498
37079,south,medium_small_metro,0.38,0.11,41.48,57.53,0.5,18974
37081,south,medium_small_metro,0.48,2.63,29.56,66.44,0.89,421048
37083,south,nonmetro,3.19,0.57,52.67,42.99,0.58,57370
37085,south,nonmetro,0.93,0.78,22.74,74.46,1.09,91025
37087,south,medium_small_metro,0.5,0.26,1.28,97.41,0.56,54033
37089,south,medium_small_metro,0.31,0.65,3.09,95.23,0.72,89173
37091,south,nonmetro,1.24,0.4,59.74,38.0,0.62,22601
37093,south,medium_small_metro,11.63,1.08,38.08,47.68,1.54,33646
37095,south,nonmetro,0.33,0.43,35.08,63.61,0.55,5826
37097,south,nonmetro,0.28,1.35,13.78,83.97,0.62,122660
37099,south,nonmetro,10.25,0.55,1.7,86.36,1.15,33121
37101,south,medium_small_metro,0.47,0.39,15.82,82.77,0.55,121965
37103,south,nonmetro,0.39,0.25,35.96,62.64,0.75,10381
37105,south,nonmetro,0.46,0.82,20.61,77.52,0.59,49040
37107,south,nonmetro,0.2,0.41,40.58,58.36,0.44,59648
37109,south,nonmetro,0.29,0.36,6.54,92.27,0.54,63780
37111,south,nonmetro,0.31,1.03,4.19,93.87,0.59,42151
37113,south,nonmetro,0.29,0.44,1.2,97.54,0.54,29811
37115,south,medium_small_metro,0.28,0.24,0.84,98.17,0.48,19635
37117,south,nonmetro,0.31,0.29,45.46,53.52,0.42,25593
37119,south,large_central,0.39,3.32,28.17,67.28,0.83,695454
37121,south,nonmetro,0.45,0.22,0.22,98.59,0.52,15687
37123,south,nonmetro,0.48,1.79,21.91,75.17,0.63,26822
37125,south,nonmetro,0.72,0.55,15.57,82.46,0.7,74769
37127,south,medium_small_metro,0.49,0.63,34.11,64.12,0.64,87420
37129,south,medium_small_metro,0.4,0.91,17.06,80.87,0.76,160307
37131,south,nonmetro,0.32,0.16,59.53,39.5,0.49,22086
37133,south,medium_small_metro,0.78,2.03,19.15,75.67,2.37,150355
37135,south,medium_small_metro,0.43,4.19,13.94,80.18,1.27,118227
37137,south,nonmetro,0.53,0.41,24.59,73.87,0.61,12934
37139,south,nonmetro,0.38,0.93,40.17,57.47,1.05,34897
37141,south,medium_small_metro,0.53,0.22,23.66,74.9,0.69,41082
37143,south,nonmetro,0.18,0.26,28.01,70.96,0.6,11368
37145,south,medium_small_metro,0.63,0.17,28.36,70.18,0.65,35623
37147,south,medium_small_metro,0.29,1.16,33.83,64.0,0.72,133798
37149,south,nonmetro,0.22,0.27,5.89,93.06,0.56,18324
37151,south,medium_small_metro,0.47,0.72,5.68,92.45,0.68,130454
37153,south,nonmetro,1.69,0.74,30.64,65.97,0.96,46564
37155,south,nonmetro,38.3,0.44,25.22,35.03,1.0,123339
37157,south,medium_small_metro,0.3,0.35,19.65,79.13,0.58,91928
37159,south,nonmetro,0.34,0.93,15.87,82.17,0.69,130340
37161,south,nonmetro,0.21,0.37,11.3,87.48,0.65,62899
37163,south,nonmetro,1.88,0.57,30.24,66.68,0.64,60161
37165,south,nonmetro,8.92,0.54,37.42,51.96,1.16,35998
37167,south,nonmetro,0.25,1.93,11.52,85.74,0.56,58100
37169,south,medium_small_metro,0.26,0.26,4.7,94.35,0.44,44711
37171,south,nonmetro,0.26,0.67,4.2,94.41,0.47,71219
37173,south,nonmetro,29.14,0.2,1.71,66.94,2.0,12968
37175,south,nonmetro,0.29,0.42,4.26,94.03,1.0,29334
37177,south,nonmetro,0.19,1.28,39.5,58.4,0.63,4149
37179,south,large_fringe,0.42,0.67,12.61,85.67,0.64,123677
37181,south,nonmetro,0.21,0.47,48.49,50.34,0.49,42954
37183,south,medium_small_metro,0.38,3.51,19.96,75.12,1.04,627846
37185,south,nonmetro,4.85,0.16,54.61,39.66,0.73,19972
37187,south,nonmetro,0.05,0.36,49.08,49.95,0.56,13723
37189,south,nonmetro,0.26,0.65,1.62,96.95,0.52,42695
37191,south,medium_small_metro,0.38,1.08,33.28,64.33,0.93,113329
37193,south,nonmetro,0.15,0.38,4.2,94.79,0.48,65632
37195,south,nonmetro,0.29,0.48,39.53,59.14,0.56,73814
37197,south,medium_small_metro,0.17,0.25,3.48,95.63,0.47,36348
37199,south,nonmetro,0.34,0.15,0.59,98.48,0.45,17774
38001,midwest,nonmetro,0.31,0.23,0.54,98.61,0.31,2593
38003,midwest,nonmetro,0.77,0.2,0.47,98.09,0.48,11775
38005,midwest,nonmetro,48.08,0.03,0.1,51.03,0.76,6964
38007,midwest,nonmetro,0.11,0.11,0.0,98.87,0.9,888
38009,midwest,nonmetro,1.47,0.2,0.22,97.41,0.7,7149
38011,midwest,nonmetro,0.15,0.06,0.03,99.32,0.43,3242
38013,midwest,nonmetro,0.22,0.13,0.27,99.24,0.13,2242
38015,midwest,medium_small_metro,3.29,0.44,0.27,95.27,0.73,69416
38017,midwest,medium_small_metro,1.09,1.32,0.92,95.79,0.89,123138
38019,midwest,nonmetro,0.52,0.1,0.14,98.3,0.93,4831
38021,midwest,nonmetro,0.35,0.5,0.1,98.35,0.69,5757
38023,midwest,nonmetro,0.13,0.53,0.0,99.21,0.13,2283
38025,midwest,nonmetro,12.44,0.08,0.03,86.75,0.69,3600
38027,midwest,nonmetro,2.39,0.22,0.07,96.59,0.73,2757
38029,midwest,nonmetro,0.14,0.35,0.05,99.38,0.09,4331
38031,midwest,nonmetro,0.43,0.0,0.13,99.2,0.24,3759
38033,midwest,nonmetro,0.73,0.1,0.05,98.08,1.04,1924
38035,midwest,medium_small_metro,2.34,1.07,1.41,93.86,1.31,66109
38037,midwest,nonmetro,1.72,0.35,0.0,97.25,0.67,2841
38039,midwest,nonmetro,0.22,0.15,0.0,99.46,0.18,2754
38041,midwest,nonmetro,0.37,0.15,0.15,99.01,0.33,2715
38043,midwest,nonmetro,0.11,0.07,0.18,99.49,0.15,2753
38045,midwest,nonmetro,0.17,0.13,0.04,99.43,0.23,4701
38047,midwest,nonmetro,0.13,0.17,0.09,99.31,0.3,2308
38049,midwest,nonmetro,0.4,0.07,0.08,98.85,0.6,5987
38051,midwest,nonmetro,0.15,0.32,0.0,99.06,0.47,3390
38053,midwest,nonmetro,21.2,0.07,0.07,77.69,0.98,5737
38055,midwest,nonmetro,6.1,0.13,0.02,92.71,1.04,9311
38057,midwest,nonmetro,2.0,0.65,0.05,96.53,0.78,8644
38059,midwest,medium_small_metro,2.4,0.32,0.17,96.1,1.02,25303
38061,midwest,nonmetro,29.98,0.26,0.11,68.59,1.07,6631
38063,midwest,nonmetro,0.35,0.3,0.08,98.84,0.43,3715
38065,midwest,nonmetro,1.26,0.1,0.15,97.63,0.87,2065
38067,midwest,nonmetro,1.44,0.24,0.15,96.9,1.26,8585
38069,midwest,nonmetro,0.68,0.26,0.13,98.63,0.3,4675
38071,midwest,nonmetro,5.41,0.29,0.21,92.61,1.48,12066
38073,midwest,nonmetro,0.32,0.25,0.19,98.46,0.78,5890
38075,midwest,nonmetro,0.65,0.5,0.23,97.89,0.73,2610
38077,midwest,nonmetro,1.67,0.3,0.34,97.04,0.64,17998
38079,midwest,nonmetro,73.09,0.07,0.09,25.25,1.5,13674
38081,midwest,nonmetro,0.46,0.09,0.05,98.76,0.64,4366
38083,midwest,nonmetro,0.41,0.0,0.12,99.3,0.18,1710
38085,midwest,nonmetro,84.62,0.1,0.02,14.54,0.72,4044
38087,midwest,nonmetro,0.13,0.0,0.0,99.74,0.13,767
38089,midwest,nonmetro,0.94,0.26,0.24,97.91,0.65,22636
38091,midwest,nonmetro,0.62,0.04,0.09,98.58,0.66,2258
38093,midwest,nonmetro,0.94,0.42,0.29,97.82,0.52,21908
38095,midwest,nonmetro,2.05,0.07,0.07,97.36,0.45,2876
38097,midwest,nonmetro,0.96,0.17,0.19,98.42,0.27,8477
38099,midwest,nonmetro,1.04,0.31,0.36,97.67,0.61,12389
38101,midwest,nonmetro,2.08,0.92,2.28,93.25,1.47,58795
38103,midwest,nonmetro,0.24,0.24,0.14,99.18,0.22,5102
38105,midwest,nonmetro,4.43,0.2,0.13,93.18,2.06,19761
39001,midwest,nonmetro,0.72,0.16,0.19,97.93,1.01,27330
39003,midwest,medium_small_metro,0.21,0.59,12.3,85.63,1.27,108473
39005,midwest,nonmetro,0.12,0.58,0.82,97.85,0.63,52523
39007,midwest,nonmetro,0.19,0.38,3.22,95.14,1.06,102728
39009,midwest,nonmetro,0.31,1.98,2.43,94.06,1.22,62223
39011,midwest,nonmetro,0.2,0.44,0.24,98.41,0.71,46611
39013,midwest,medium_small_metro,0.14,0.33,3.68,95.14,0.7,70226
39015,midwest,large_fringe,0.18,0.15,0.94,98.2,0.53,42285
39017,midwest,large_fringe,0.22,1.62,5.33,91.9,0.93,332807
39019,midwest,medium_small_metro,0.34,0.14,0.55,98.37,0.6,28836
39021,midwest,nonmetro,0.31,0.28,2.33,96.08,1.0,38890
39023,midwest,medium_small_metro,0.28,0.58,9.02,88.72,1.4,144742
39025,midwest,large_fringe,0.19,0.67,0.93,97.48,0.72,177977
39027,midwest,nonmetro,0.26,0.38,2.2,96.26,0.9,40543
39029,midwest,nonmetro,0.19,0.26,2.23,96.65,0.67,112075
39031,midwest,nonmetro,0.18,0.36,1.09,97.59,0.78,36655
39033,midwest,nonmetro,0.21,0.33,0.61,98.3,0.56,46966
39035,midwest,large_central,0.19,1.89,27.77,69.07,1.07,1393978
39037,midwest,nonmetro,0.17,0.27,0.39,98.52,0.65,53309
39039,midwest,nonmetro,0.26,0.4,1.89,96.75,0.7,39500
39041,midwest,large_fringe,0.14,1.61,2.6,94.67,0.98,109989
39043,midwest,medium_small_metro,0.22,0.39,8.75,89.35,1.29,79551
39045,midwest,large_fringe,0.2,0.77,2.7,95.46,0.87,122759
39047,midwest,nonmetro,0.17,0.49,2.18,96.15,1.02,28433
39049,midwest,large_central,0.29,3.21,18.3,76.64,1.56,1068978
39051,midwest,medium_small_metro,0.28,0.49,0.3,98.34,0.6,42084
39053,midwest,nonmetro,0.43,0.35,2.73,95.48,1.0,31069
39055,midwest,large_fringe,0.08,0.45,1.24,97.62,0.6,90895
39057,midwest,medium_small_metro,0.3,2.1,6.47,89.69,1.44,147886
39059,midwest,nonmetro,0.32,0.31,1.57,96.59,1.21,40792
39061,midwest,large_central,0.19,1.68,23.59,73.48,1.06,845303
39063,midwest,nonmetro,0.18,1.27,1.15,96.65,0.75,71295
39065,midwest,nonmetro,0.25,0.45,0.71,97.83,0.75,31945
39067,midwest,nonmetro,0.08,0.11,2.21,96.63,0.96,15856
39069,midwest,nonmetro,0.28,0.47,0.6,98.2,0.46,29210
39071,midwest,nonmetro,0.25,0.36,1.53,97.06,0.8,40875
39073,midwest,nonmetro,0.29,0.08,0.92,97.67,1.04,28241
39075,midwest,nonmetro,0.06,0.07,0.33,99.18,0.36,38943
39077,midwest,nonmetro,0.19,0.29,0.99,97.78,0.74,59487
39079,midwest,nonmetro,0.35,0.2,0.6,98.07,0.78,32641
39081,midwest,medium_small_metro,0.2,0.38,5.73,92.8,0.89,73894
39083,midwest,nonmetro,0.21,0.37,0.69,97.95,0.78,54500
39085,midwest,large_fringe,0.12,0.95,2.02,96.16,0.75,227511
39087,midwest,medium_small_metro,0.18,0.2,2.1,96.72,0.8,62319
39089,midwest,large_fringe,0.3,0.62,2.08,96.02,0.97,145491
39091,midwest,nonmetro,0.21,0.46,1.77,96.5,1.07,46005
39093,midwest,large_fringe,0.31,0.66,8.84,88.63,1.54,284664
39095,midwest,medium_small_metro,0.28,1.29,17.2,79.79,1.44,455054
39097,midwest,large_fringe,0.2,0.48,6.29,92.2,0.83,40213
39099,midwest,medium_small_metro,0.18,0.51,16.14,82.17,0.99,257555
39101,midwest,nonmetro,0.2,0.58,5.83,92.6,0.78,66217
39103,midwest,large_fringe,0.16,0.67,0.89,97.6,0.68,151095
39105,midwest,nonmetro,0.27,0.12,0.71,98.0,0.91,23072
39107,midwest,nonmetro,0.26,0.31,0.11,98.85,0.48,40924
39109,midwest,medium_small_metro,0.21,0.81,1.99,96.13,0.86,98868
39111,midwest,nonmetro,0.16,0.11,0.27,98.87,0.59,15180
39113,midwest,medium_small_metro,0.23,1.39,19.99,77.13,1.27,559062
39115,midwest,nonmetro,0.35,0.09,3.48,93.88,2.2,14897
39117,midwest,large_fringe,0.31,0.15,0.28,98.62,0.64,31628
39119,midwest,nonmetro,0.21,0.3,4.09,94.13,1.27,84585
39121,midwest,nonmetro,0.26,0.09,6.69,92.6,0.36,14058
39123,midwest,medium_small_metro,0.21,0.29,0.68,98.28,0.53,40985
39125,midwest,nonmetro,0.29,0.18,1.04,97.61,0.87,20293
39127,midwest,nonmetro,0.29,0.11,0.22,98.76,0.63,34078
39129,midwest,large_fringe,0.28,0.26,6.47,92.13,0.86,52727
39131,midwest,nonmetro,0.75,0.23,0.89,96.87,1.26,27695
